student_id,student_name,email,program,year_of_study,enrollment_date,is_commuter,works_part_time,has_declared_disability,is_international,financial_support,attendance_rate,attendance_slope_4w,vle_logins_last_week,vle_time_hours_last_week,vle_logins_slope_4w,vle_hours_slope_4w,materials_accessed_last_4w,engagement_trend,assignments_submitted_on_time,assignments_submitted_late,last_assessment_grade,previous_semester_gpa,accessed_upcoming_assessment_brief,days_to_nearest_assessment,withdrew,failed_next_assessment,prior_intervention_count,prior_interventions_improved,split,consecutive_missed_max,late_arrivals_total,excused_absences,unexcused_absences,quiz_attempts_count,resource_downloads_count,forum_posts_count,mean_module_grade,module_grade_variance,wellbeing_score,wellbeing_flags,wellbeing_last_checkin,missing_assignments_count
STU0368,Bryan Wilson,bryan.wilson@student.chester.ac.uk,Business Analytics,2,2024-10-19,True,True,False,True,Full,72.58,-3.18,5,0.0,-2.38,-1.75,9,Declining,3,0,71,3.08,True,21,False,True,1,0,train,2,5,3,13,2,9,0,62.2,8.6,7,0,2025-03-21,0
STU0369,Antony Stokes,antony.stokes@student.chester.ac.uk,Psychology,1,2024-09-16,False,True,True,False,Partial,93.3,8.76,7,1.22,1.75,0.37,9,Improving,7,0,80,3.09,True,9,False,False,1,1,train,2,6,3,4,4,13,4,81.2,23.8,10,1,2025-03-20,2
STU0370,Lindsey Wilkinson,lindsey.wilkinson@student.chester.ac.uk,Data Science,2,2024-10-18,False,False,False,False,Partial,63.86,-4.7,2,1.18,-1.5,-0.26,5,Declining,3,0,45,2.56,False,3,False,True,1,0,val,3,5,3,17,7,3,0,45.0,307.7,10,0,2025-03-11,0
STU0371,Henry Thomas,henry.thomas@student.chester.ac.uk,Data Science,3,2024-10-20,False,False,False,True,Partial,80.56,-0.15,5,2.27,-0.38,1.08,6,Stable,6,0,76,3.13,True,21,False,False,0,0,val,2,4,1,11,5,9,1,76.2,65.4,7,1,2025-03-19,0
STU0372,Alexander Fisher,alexander.fisher@student.chester.ac.uk,Psychology,1,2024-10-13,True,True,True,False,Full,62.02,-11.03,2,0.0,-3.0,-1.99,5,Declining,5,0,64,3.67,False,9,False,True,3,0,test,2,7,4,13,3,3,1,69.7,49.3,5,0,2025-03-05,0
STU0373,Amelia Curtis,amelia.curtis@student.chester.ac.uk,Business Analytics,2,2024-10-15,False,True,False,False,Partial,92.19,5.77,10,5.54,2.25,1.14,13,Improving,8,0,83,3.73,True,14,False,False,0,0,train,1,5,1,6,4,10,3,74.2,76.6,9,0,2025-03-06,0
STU0374,Kim Taylor,kim.taylor@student.chester.ac.uk,Business Analytics,3,2024-09-10,False,True,False,False,Full,71.28,-2.13,4,0.65,1.5,1.34,7,Stable,7,0,53,3.14,False,21,False,False,0,0,train,2,7,3,14,2,9,1,55.2,49.3,7,0,2025-03-04,0
STU0375,Abigail Webb,abigail.webb@student.chester.ac.uk,Data Science,3,2024-10-08,False,False,True,False,Partial,73.14,-14.6,4,1.42,-2.12,-1.57,9,Declining,3,0,63,3.4,False,17,False,True,1,0,val,1,10,1,9,1,9,2,63.6,66.9,7,1,2025-03-13,1
STU0376,James Allen,james.allen@student.chester.ac.uk,Computer Science,1,2024-09-07,True,False,False,False,Self-funded,78.34,0.43,10,7.62,2.5,1.3,12,Stable,5,1,80,3.02,True,5,False,False,0,0,test,2,4,4,9,3,13,2,77.3,1.9,7,0,2025-03-18,0
STU0377,Pauline Jones,pauline.jones@student.chester.ac.uk,Data Science,2,2024-10-18,True,False,True,False,Partial,59.11,-8.29,5,1.83,1.62,1.8,6,Declining,3,0,62,2.98,False,16,False,False,0,0,train,3,6,3,17,1,2,0,65.3,39.6,5,1,2025-02-26,0
STU0378,Maurice Gallagher,maurice.gallagher@student.chester.ac.uk,Business Analytics,3,2024-10-23,False,False,False,True,Self-funded,86.89,-6.79,5,1.94,-2.62,-1.13,15,Declining,5,0,53,2.74,True,5,False,False,0,0,train,1,7,1,5,2,13,2,51.7,48.1,9,0,2025-02-21,0
STU0379,Lee Smith,lee.smith@student.chester.ac.uk,Computer Science,3,2024-09-15,True,False,False,True,Partial,59.03,-3.13,0,1.46,-0.12,0.21,1,Declining,2,1,34,2.16,False,6,True,True,1,1,train,2,4,7,16,4,5,1,42.5,11.7,8,2,2025-03-02,0
STU0380,Lesley Clark,lesley.clark@student.chester.ac.uk,Computer Science,1,2024-10-05,False,True,False,False,Full,79.91,-13.29,4,0.0,-2.5,-1.52,7,Declining,2,1,67,3.03,False,12,False,True,0,0,train,2,4,1,7,6,10,4,69.2,189.3,9,1,2025-02-20,0
STU0381,Gary Matthews,gary.matthews@student.chester.ac.uk,Computer Science,3,2024-09-15,False,True,True,False,Self-funded,76.17,-1.82,5,1.12,1.88,1.82,6,Stable,3,0,59,3.31,True,4,False,False,0,0,train,2,7,1,12,2,7,4,58.6,69.4,6,1,2025-03-02,1
STU0382,Liam Mellor,liam.mellor@student.chester.ac.uk,Psychology,1,2024-09-27,False,False,False,False,Partial,44.39,-7.96,0,0.2,0.25,-0.0,1,Declining,1,2,26,1.72,False,9,True,True,2,2,train,3,4,7,24,4,3,0,20.3,64.5,9,2,2025-02-26,3
STU0383,Joyce Collier,joyce.collier@student.chester.ac.uk,Data Science,3,2024-09-26,True,True,False,True,Self-funded,70.05,2.16,3,1.02,-1.25,-0.46,1,Stable,3,1,52,3.07,False,16,True,True,1,1,train,3,3,2,17,3,6,0,49.4,49.6,4,0,2025-03-08,2
STU0384,Kieran Barker,kieran.barker@student.chester.ac.uk,Data Science,3,2024-09-23,False,False,True,False,Self-funded,74.81,7.52,8,5.96,4.12,3.31,7,Improving,6,0,87,3.42,False,14,False,True,2,1,train,2,4,4,15,5,7,0,89.6,93.0,4,1,2025-02-27,1
STU0385,Leon Cunningham,leon.cunningham@student.chester.ac.uk,Business Analytics,1,2024-10-04,False,False,True,False,Full,65.2,16.9,0,0.56,0.5,-0.92,2,Improving,2,1,41,1.94,False,13,False,False,0,0,train,3,2,8,18,4,7,2,41.9,70.2,8,2,2025-02-25,3
STU0386,Frederick Iqbal,frederick.iqbal@student.chester.ac.uk,Business Analytics,1,2024-09-06,False,False,False,False,Self-funded,88.18,4.93,7,4.27,0.12,0.96,18,Improving,3,0,85,3.89,True,11,False,False,0,0,train,1,5,2,8,4,9,1,87.1,23.1,9,1,2025-03-03,0
STU0387,Helen Butler,helen.butler@student.chester.ac.uk,Data Science,2,2024-09-14,False,True,False,True,Full,57.97,0.62,0,0.0,1.0,0.51,0,Stable,3,1,53,2.85,False,15,False,True,3,1,val,2,5,4,22,2,8,1,43.2,61.0,7,1,2025-03-14,0
STU0388,Marian Wilson,marian.wilson@student.chester.ac.uk,Computer Science,3,2024-09-06,False,False,True,False,Self-funded,83.89,3.6,4,3.08,-1.62,-0.31,7,Improving,3,0,58,3.07,False,6,False,False,0,0,train,1,4,4,8,5,9,3,56.1,218.3,4,0,2025-03-05,0
STU0389,Zoe Palmer,zoe.palmer@student.chester.ac.uk,Psychology,3,2024-10-02,False,True,False,False,Self-funded,67.27,-12.42,1,0.0,-3.25,-0.73,3,Declining,2,1,40,2.44,False,10,False,True,1,0,test,2,5,1,13,3,9,1,36.1,90.3,9,1,2025-03-06,1
STU0390,Angela Jordan,angela.jordan@student.chester.ac.uk,Business Analytics,2,2024-10-17,False,False,False,False,Self-funded,94.55,-3.83,9,6.39,-1.88,-0.22,11,Declining,6,0,82,3.93,True,11,False,False,1,0,train,1,10,0,1,6,10,2,74.4,183.3,7,0,2025-02-27,0
STU0391,Joan Scott,joan.scott@student.chester.ac.uk,Psychology,3,2024-10-05,True,True,False,False,Full,53.99,1.14,0,0.0,0.62,0.01,0,Stable,3,0,49,2.69,False,17,True,True,1,0,train,4,3,5,22,1,7,0,50.9,35.9,6,0,2025-03-10,1
STU0392,Stewart Pearce,stewart.pearce@student.chester.ac.uk,Data Science,1,2024-10-25,False,False,False,False,Partial,87.87,5.24,6,3.64,-0.12,0.98,8,Improving,7,0,75,2.93,True,8,False,False,0,0,test,1,7,3,8,4,18,4,74.9,15.2,6,0,2025-03-15,1
STU0393,Darren John,darren.john@student.chester.ac.uk,Psychology,1,2024-10-24,True,True,False,False,Partial,66.36,-5.56,6,7.36,0.5,2.0,6,Declining,3,1,44,3.43,False,16,False,False,0,0,train,2,6,3,15,5,4,2,48.1,212.0,8,0,2025-02-25,0
STU0394,Nigel May,nigel.may@student.chester.ac.uk,Psychology,1,2024-10-23,True,False,False,True,Full,72.56,-13.59,6,3.96,-1.38,-1.46,3,Declining,3,1,60,2.69,True,11,False,False,0,0,val,1,5,1,11,3,6,2,58.0,149.2,8,0,2025-02-27,0
STU0395,Gavin Johnson,gavin.johnson@student.chester.ac.uk,Computer Science,3,2024-09-19,False,False,True,False,Partial,52.65,10.91,0,1.87,0.0,-0.1,0,Improving,1,0,29,1.79,False,6,True,True,2,1,train,3,5,6,26,4,8,1,32.9,106.8,6,2,2025-03-09,2
STU0396,Arthur Benson,arthur.benson@student.chester.ac.uk,Psychology,1,2024-09-03,False,False,False,False,Partial,69.21,16.31,1,0.0,1.25,-0.26,1,Improving,2,0,50,2.68,False,13,False,False,0,0,train,3,2,3,21,1,8,1,46.5,408.6,9,0,2025-03-06,2
STU0397,Charles Smith,charles.smith@student.chester.ac.uk,Psychology,2,2024-10-28,True,True,False,False,Partial,70.61,-11.41,3,1.67,-4.12,-1.89,9,Declining,3,1,52,2.79,False,5,True,True,2,0,val,2,4,3,11,3,6,2,42.7,50.8,9,0,2025-02-25,1
STU0398,Lynn Tucker,lynn.tucker@student.chester.ac.uk,Data Science,3,2024-10-12,False,False,False,False,Full,76.64,-2.11,3,3.05,-0.5,0.31,8,Stable,4,0,40,2.87,True,18,False,False,1,1,test,2,8,1,11,9,5,1,43.3,70.8,7,0,2025-03-18,0
STU0399,Paul Hanson,paul.hanson@student.chester.ac.uk,Psychology,1,2024-09-21,False,False,False,False,Full,68.27,5.79,3,3.23,-0.62,-1.2,3,Improving,4,0,38,3.26,False,18,False,False,1,1,test,3,7,5,16,4,9,1,34.9,328.5,9,3,2025-03-15,0
STU0400,Charlene Wright,charlene.wright@student.chester.ac.uk,Engineering,1,2024-10-19,False,True,False,False,Self-funded,79.79,-2.47,12,7.01,-0.5,-0.18,9,Stable,3,0,59,2.47,False,7,False,False,0,0,train,1,7,5,7,2,7,3,57.1,11.2,7,2,2025-02-27,1
STU0401,Iain Higgins,iain.higgins@student.chester.ac.uk,Data Science,2,2024-10-25,False,False,True,False,Full,74.44,2.61,5,3.84,0.12,0.79,7,Stable,4,0,50,3.29,False,3,False,False,0,0,train,2,5,3,13,5,8,2,52.2,47.1,6,3,2025-02-22,0
STU0402,Gerard Goddard,gerard.goddard@student.chester.ac.uk,Engineering,3,2024-09-06,False,True,False,False,Self-funded,81.59,9.27,8,3.73,1.38,1.28,9,Improving,3,0,63,2.87,False,11,False,False,1,0,train,1,5,4,12,4,9,2,66.8,23.2,7,1,2025-03-17,0
STU0403,Rita Taylor,rita.taylor@student.chester.ac.uk,Data Science,1,2024-09-23,False,True,False,False,Self-funded,63.77,-6.47,1,0.0,-0.5,0.14,3,Declining,4,0,45,2.61,False,17,False,True,2,0,train,2,5,2,19,2,7,0,54.7,6.8,6,0,2025-03-16,0
STU0404,Steven Holmes,steven.holmes@student.chester.ac.uk,Psychology,3,2024-09-20,False,False,False,False,Self-funded,73.74,-8.94,5,5.48,1.12,0.92,11,Declining,4,1,72,3.54,False,13,False,True,0,0,train,2,7,2,10,5,7,2,76.7,172.8,6,1,2025-03-09,0
STU0405,Arthur Greenwood,arthur.greenwood@student.chester.ac.uk,Engineering,3,2024-09-05,False,False,False,False,Partial,67.1,-6.95,3,3.85,-0.75,-1.52,3,Declining,2,1,63,3.32,False,20,False,False,0,0,train,2,5,3,14,2,9,0,61.9,66.3,6,0,2025-03-20,1
STU0406,Kayleigh Wright,kayleigh.wright@student.chester.ac.uk,Computer Science,1,2024-09-13,True,False,False,False,Self-funded,88.75,-6.13,9,5.64,-0.62,0.99,16,Declining,4,0,86,3.81,True,21,False,False,0,0,train,1,5,1,2,3,11,2,85.4,165.6,8,1,2025-03-18,0
STU0407,Joe Field,joe.field@student.chester.ac.uk,Data Science,3,2024-10-19,False,True,False,False,Partial,67.79,5.63,1,0.0,0.5,0.04,3,Improving,1,1,53,2.93,False,21,False,True,0,0,train,3,2,2,18,1,7,1,59.6,80.4,5,1,2025-03-07,2
STU0408,Paige Wilson,paige.wilson@student.chester.ac.uk,Computer Science,2,2024-10-07,False,False,True,False,Full,51.24,4.34,0,0.0,-0.12,-0.71,0,Improving,0,0,30,1.66,False,17,True,True,1,1,train,4,5,7,25,0,3,1,35.5,102.0,6,0,2025-02-26,1
STU0409,Kieran Walker,kieran.walker@student.chester.ac.uk,Engineering,3,2024-09-06,False,False,False,False,Full,85.23,-12.47,10,6.97,-4.0,-2.99,7,Declining,4,0,89,4.0,True,19,False,False,0,0,val,1,9,1,3,4,2,0,86.8,179.4,9,0,2025-03-19,1
STU0410,Patrick Hammond,patrick.hammond@student.chester.ac.uk,Computer Science,2,2024-10-28,False,False,False,True,Partial,89.6,3.44,6,3.98,-0.75,0.38,10,Improving,4,1,70,3.85,True,17,False,False,0,0,train,1,4,0,8,5,13,2,71.8,35.0,8,1,2025-02-24,0
STU0411,Roger James,roger.james@student.chester.ac.uk,Data Science,2,2024-10-07,False,False,False,False,Full,92.79,4.8,11,7.62,-0.5,-0.91,16,Improving,8,0,71,3.38,True,4,False,False,0,0,val,1,8,3,3,4,9,1,64.5,9.1,6,0,2025-03-13,0
STU0412,Marilyn Morris,marilyn.morris@student.chester.ac.uk,Engineering,1,2024-10-10,True,False,False,False,Self-funded,85.03,1.43,10,4.35,-0.25,-0.2,16,Stable,6,0,84,3.07,True,4,False,False,1,0,train,1,4,2,7,1,8,3,80.8,3.3,7,1,2025-03-05,0
STU0413,Shirley Woodward,shirley.woodward@student.chester.ac.uk,Computer Science,1,2024-09-23,False,False,False,False,Full,100.0,12.58,14,8.86,4.5,2.5,16,Improving,8,0,100,4.0,True,5,False,False,0,0,train,1,8,1,4,1,8,1,93.8,64.9,7,0,2025-02-20,1
STU0414,Jennifer Harvey,jennifer.harvey@student.chester.ac.uk,Engineering,2,2024-10-06,True,False,True,False,Partial,61.2,-7.27,2,0.0,-2.5,0.13,3,Declining,7,0,54,2.75,False,3,False,True,1,0,train,2,5,6,15,1,6,1,49.3,77.6,7,0,2025-02-27,1
STU0415,Charlene Rogers,charlene.rogers@student.chester.ac.uk,Psychology,3,2024-09-17,True,False,False,False,Self-funded,73.99,7.8,7,2.63,0.25,-0.97,8,Improving,1,0,63,3.36,False,3,False,False,1,0,train,2,3,2,17,3,9,3,63.8,86.9,6,0,2025-03-19,2
STU0416,Sophie Hewitt,sophie.hewitt@student.chester.ac.uk,Business Analytics,3,2024-09-09,False,True,False,True,Full,90.84,-6.49,10,5.97,1.88,1.58,11,Declining,5,0,75,3.96,True,9,False,False,0,0,train,1,2,0,1,4,13,2,82.9,70.5,5,0,2025-03-12,0
STU0417,Donna Powell,donna.powell@student.chester.ac.uk,Computer Science,2,2024-10-04,True,True,False,True,Partial,93.74,-0.04,8,1.56,0.88,2.36,18,Stable,4,0,83,4.0,True,21,False,False,0,0,train,1,5,0,4,4,16,4,79.3,407.8,6,0,2025-03-21,0
STU0418,Jennifer Francis,jennifer.francis@student.chester.ac.uk,Engineering,2,2024-09-17,False,False,False,False,Full,64.6,4.9,2,0.2,0.62,-0.32,3,Improving,3,1,55,2.86,False,6,False,False,1,1,test,3,6,1,23,3,9,1,55.6,112.9,8,1,2025-03-20,0
STU0419,Simon Ball,simon.ball@student.chester.ac.uk,Engineering,3,2024-09-10,False,True,False,True,Partial,60.76,3.83,0,0.0,-0.5,-0.45,0,Improving,1,1,34,2.32,False,10,True,True,1,0,train,2,2,4,21,3,4,0,37.4,81.5,5,1,2025-03-11,2
STU0420,Brandon Butler,brandon.butler@student.chester.ac.uk,Engineering,2,2024-09-16,False,False,False,False,Self-funded,59.33,3.19,0,1.79,0.38,0.39,2,Improving,2,0,47,2.69,False,6,True,True,2,0,train,3,3,5,20,4,6,1,44.4,38.0,6,0,2025-03-07,0
STU0421,Richard Green,richard.green@student.chester.ac.uk,Business Analytics,2,2024-10-08,True,False,False,True,Partial,84.09,10.44,14,7.27,4.25,2.39,7,Improving,6,0,76,3.69,True,19,False,False,0,0,train,1,11,3,11,3,8,1,79.0,67.5,9,0,2025-03-11,1
STU0422,Frances Lee,frances.lee@student.chester.ac.uk,Psychology,3,2024-10-25,False,False,False,False,Self-funded,79.69,-9.17,13,8.69,-0.88,-0.21,7,Declining,5,0,79,3.29,False,17,False,False,0,0,train,2,4,1,7,2,9,2,71.8,43.0,9,1,2025-02-22,0
STU0423,Beverley Fox,beverley.fox@student.chester.ac.uk,Psychology,3,2024-09-21,False,True,True,False,Partial,75.83,-10.47,2,0.0,-2.88,-0.92,5,Declining,3,0,73,3.78,False,18,False,False,1,0,val,2,6,2,8,4,3,1,82.8,16.4,10,0,2025-02-22,0
STU0424,Michael Watkins,michael.watkins@student.chester.ac.uk,Computer Science,2,2024-10-27,True,False,False,False,Self-funded,82.87,3.54,14,7.33,0.38,0.41,3,Improving,6,1,62,3.32,True,4,False,False,1,0,train,1,5,1,10,6,9,0,63.9,131.2,6,1,2025-03-21,0
STU0425,Ellie Perry,ellie.perry@student.chester.ac.uk,Engineering,3,2024-09-25,True,False,False,True,Partial,58.41,-3.23,4,2.33,1.62,0.66,1,Declining,2,0,50,3.15,False,7,True,False,2,1,train,2,7,5,18,1,3,1,42.5,48.0,8,0,2025-03-15,0
STU0426,Melissa Thomas,melissa.thomas@student.chester.ac.uk,Psychology,1,2024-10-13,True,False,False,False,Partial,74.56,1.71,7,4.41,2.88,2.98,12,Stable,5,0,63,3.8,True,21,False,False,0,0,train,2,3,2,15,2,4,1,66.5,139.4,6,0,2025-03-12,0
STU0427,Clive Jones,clive.jones@student.chester.ac.uk,Computer Science,2,2024-09-02,False,True,False,True,Full,68.09,-2.13,5,2.98,-0.12,0.38,4,Stable,2,0,68,2.88,False,10,False,True,3,1,train,2,5,6,13,4,9,1,59.3,121.6,7,2,2025-03-17,0
STU0428,Naomi Williams,naomi.williams@student.chester.ac.uk,Business Analytics,1,2024-10-24,True,True,False,False,Partial,74.88,4.82,2,1.18,-0.12,0.45,8,Improving,2,1,68,3.53,False,14,False,False,0,0,train,2,10,4,13,3,3,0,70.8,44.5,9,1,2025-03-11,2
STU0429,Ricky Clayton,ricky.clayton@student.chester.ac.uk,Engineering,3,2024-10-17,False,False,False,False,Full,88.06,-5.62,5,3.31,-5.0,-3.49,12,Declining,6,0,75,3.7,True,9,False,False,0,0,train,1,3,0,5,5,11,1,76.5,186.9,7,2,2025-03-01,0
STU0430,Fiona Williams,fiona.williams@student.chester.ac.uk,Engineering,2,2024-09-04,False,True,False,False,Full,92.45,-2.25,7,2.0,-5.0,-3.37,11,Stable,7,0,64,3.05,False,4,False,False,0,0,train,1,9,1,1,1,7,2,67.1,39.0,3,0,2025-03-10,0
STU0431,Abigail Morgan,abigail.morgan@student.chester.ac.uk,Engineering,1,2024-10-12,True,True,False,False,Partial,82.81,9.66,4,0.0,3.75,0.63,11,Improving,6,0,74,2.95,True,21,False,False,0,0,val,2,4,2,11,6,10,2,76.4,53.3,9,0,2025-03-14,0
STU0432,Pauline Godfrey,pauline.godfrey@student.chester.ac.uk,Psychology,2,2024-10-22,False,False,True,False,Full,86.72,5.72,7,3.44,-0.88,-0.84,11,Improving,4,0,74,3.08,False,13,False,False,0,0,train,1,1,3,7,4,2,2,71.5,101.6,6,3,2025-02-24,0
STU0433,Brett Potter,brett.potter@student.chester.ac.uk,Business Analytics,3,2024-09-20,False,True,False,True,Self-funded,47.76,-0.89,0,0.0,-0.12,0.0,2,Stable,3,0,34,1.84,False,15,True,True,0,0,train,3,2,5,25,4,7,0,36.1,33.5,5,1,2025-02-21,0
STU0434,Stuart Taylor,stuart.taylor@student.chester.ac.uk,Business Analytics,1,2024-10-25,False,False,False,False,Full,84.53,5.77,3,3.25,-0.62,-0.36,9,Improving,8,0,65,3.42,False,17,False,False,0,0,val,1,8,2,10,5,8,3,70.7,105.5,6,0,2025-03-02,0
STU0435,Hugh Ali,hugh.ali@student.chester.ac.uk,Psychology,1,2024-09-05,True,True,False,True,Self-funded,76.98,5.05,7,2.61,2.0,0.45,9,Improving,5,1,73,2.98,True,7,False,False,0,0,val,2,5,4,12,3,9,1,65.0,45.3,7,1,2025-03-17,0
STU0436,Olivia Barber,olivia.barber@student.chester.ac.uk,Data Science,3,2024-10-10,True,False,False,False,Self-funded,69.23,0.94,6,5.16,0.12,-1.69,7,Stable,6,1,69,3.64,True,9,False,False,1,0,val,2,7,6,13,4,7,2,63.6,2.9,6,1,2025-02-28,0
STU0437,Joanne Bradley,joanne.bradley@student.chester.ac.uk,Engineering,1,2024-09-21,False,False,False,True,Full,71.58,3.02,4,2.02,-1.5,0.54,7,Improving,3,0,53,2.17,False,8,False,False,0,0,train,2,3,0,17,2,4,0,58.9,24.2,9,0,2025-03-04,2
STU0438,Georgina Sims,georgina.sims@student.chester.ac.uk,Computer Science,3,2024-10-25,False,True,False,False,Full,70.6,2.86,4,0.99,0.0,-0.2,6,Stable,3,0,73,3.11,False,19,False,False,1,0,train,2,3,1,19,4,12,0,68.8,40.0,6,0,2025-02-25,0
STU0439,Craig McLean,craig.mclean@student.chester.ac.uk,Business Analytics,3,2024-09-12,True,True,False,False,Full,88.19,2.47,10,3.11,-2.25,-1.59,11,Stable,6,1,83,4.0,True,19,False,False,0,0,train,1,11,1,8,9,10,3,82.6,170.8,6,1,2025-03-12,0
STU0440,Brandon Clark,brandon.clark@student.chester.ac.uk,Data Science,1,2024-09-10,False,True,False,False,Self-funded,82.54,1.26,6,1.31,2.75,0.75,8,Stable,2,0,73,3.33,True,7,True,False,2,2,train,2,7,2,10,3,7,2,66.6,95.4,6,0,2025-03-08,1
STU0441,Sophie Taylor,sophie.taylor@student.chester.ac.uk,Engineering,2,2024-09-25,False,True,False,False,Full,100.0,0.0,13,5.35,-1.75,-1.43,21,Stable,8,0,97,4.0,True,15,False,False,0,0,test,0,9,0,0,8,14,4,91.2,202.8,5,0,2025-03-06,0
STU0442,David Moss,david.moss@student.chester.ac.uk,Engineering,1,2024-09-10,False,True,False,False,Full,87.77,2.84,11,5.59,2.25,1.71,10,Stable,6,0,86,3.63,True,13,False,False,0,0,train,1,7,2,6,6,14,0,88.9,94.3,8,1,2025-03-04,0
STU0443,Joanna Hall,joanna.hall@student.chester.ac.uk,Engineering,2,2024-09-01,False,True,False,False,Partial,82.65,-2.04,6,5.63,0.0,0.87,7,Stable,3,0,77,3.38,False,6,False,False,0,0,train,2,6,2,9,2,9,1,83.2,59.7,5,1,2025-02-21,0
STU0444,Alexander Kay,alexander.kay@student.chester.ac.uk,Engineering,1,2024-10-11,False,False,False,False,Partial,88.14,-6.25,6,3.15,-2.12,-2.96,15,Declining,5,0,68,3.9,True,5,False,False,1,0,train,1,9,3,2,2,7,0,67.5,195.4,5,0,2025-03-20,0
STU0445,Linda Johnson,linda.johnson@student.chester.ac.uk,Computer Science,1,2024-10-10,True,False,False,False,Self-funded,93.73,-4.48,3,2.92,-6.25,-4.56,8,Declining,7,0,85,3.09,True,8,False,False,0,0,train,1,7,0,2,2,12,2,81.4,73.6,8,1,2025-03-16,0
STU0446,Dawn Johnson,dawn.johnson@student.chester.ac.uk,Computer Science,2,2024-09-18,True,False,True,False,Self-funded,86.63,-5.97,15,9.74,0.75,-0.38,15,Declining,7,0,94,3.41,True,15,False,False,0,0,test,1,13,1,4,5,11,0,97.3,10.4,4,1,2025-02-27,0
STU0447,Lee Martin,lee.martin@student.chester.ac.uk,Psychology,3,2024-09-08,True,False,False,False,Full,54.56,-0.22,0,0.0,0.62,-0.05,0,Stable,3,1,55,3.2,False,20,False,True,0,0,train,3,2,2,23,2,4,1,50.4,3.9,6,0,2025-03-14,0
STU0448,Georgina Clarke,georgina.clarke@student.chester.ac.uk,Business Analytics,3,2024-10-25,False,False,False,False,Full,83.95,-0.96,13,7.35,5.5,2.74,5,Stable,2,0,83,3.71,True,6,False,False,0,0,train,2,7,0,9,2,5,1,85.2,121.8,8,0,2025-03-11,0
STU0449,Gerard Williams,gerard.williams@student.chester.ac.uk,Computer Science,3,2024-10-13,False,True,True,True,Self-funded,85.97,-6.31,11,4.11,0.75,2.44,18,Declining,7,0,64,3.05,True,14,False,False,0,0,test,1,1,2,4,5,5,2,69.1,35.4,6,3,2025-03-17,1
STU0450,Amelia Jones,amelia.jones@student.chester.ac.uk,Data Science,2,2024-09-24,False,False,False,True,Self-funded,68.42,16.25,3,1.68,0.75,0.03,1,Improving,4,1,48,2.46,False,15,False,False,0,0,train,3,6,3,22,2,3,1,51.5,144.3,6,1,2025-03-19,1
STU0451,Matthew Simpson,matthew.simpson@student.chester.ac.uk,Computer Science,3,2024-09-20,True,False,False,True,Self-funded,60.55,5.71,4,4.18,1.62,0.35,1,Improving,3,2,51,2.69,False,10,True,True,0,0,train,3,6,6,20,5,7,1,53.5,68.2,7,0,2025-03-07,0
STU0452,Tina Roberts,tina.roberts@student.chester.ac.uk,Data Science,3,2024-10-03,True,False,False,False,Partial,89.77,6.63,7,3.33,1.62,0.59,12,Improving,6,0,79,3.03,False,10,False,False,0,0,train,1,8,2,8,3,7,1,75.6,52.5,7,0,2025-03-07,1
STU0453,Carolyn Steele,carolyn.steele@student.chester.ac.uk,Engineering,3,2024-09-05,True,True,False,False,Full,64.73,10.18,1,0.0,1.12,0.4,1,Improving,3,2,55,2.77,False,11,False,False,0,0,train,2,2,4,23,4,4,2,57.4,90.7,9,0,2025-03-03,1
STU0454,Lynn Brown,lynn.brown@student.chester.ac.uk,Psychology,1,2024-09-27,True,True,True,True,Partial,83.36,-6.23,5,1.21,-5.25,-3.06,8,Declining,5,0,40,2.57,False,4,False,False,0,0,train,1,5,2,6,7,8,1,32.3,29.7,7,0,2025-03-02,0
STU0455,Jane Green,jane.green@student.chester.ac.uk,Business Analytics,3,2024-10-18,False,True,False,False,Full,77.75,11.01,7,2.05,-1.12,-1.11,10,Improving,3,0,66,3.2,False,14,False,False,1,1,train,2,7,2,14,2,9,3,67.6,79.3,7,0,2025-02-20,0
STU0456,Geoffrey Hall,geoffrey.hall@student.chester.ac.uk,Data Science,2,2024-10-16,False,False,True,False,Partial,88.09,-3.71,5,3.65,-2.5,-1.15,14,Declining,4,1,87,3.4,True,11,False,False,0,0,test,1,6,0,3,2,4,1,88.3,21.3,5,1,2025-02-21,2
STU0457,Terence Miah,terence.miah@student.chester.ac.uk,Engineering,3,2024-10-04,True,False,False,True,Full,70.45,-4.41,5,3.99,-2.25,-0.67,3,Declining,3,0,59,3.09,False,11,False,False,0,0,train,3,5,5,11,3,5,3,66.9,283.7,5,0,2025-03-09,1
STU0458,Carl Morley,carl.morley@student.chester.ac.uk,Psychology,2,2024-10-05,True,False,False,False,Partial,60.61,5.92,0,0.44,1.38,1.4,1,Improving,1,0,57,2.87,False,21,False,True,1,0,train,4,3,1,25,1,3,1,61.6,102.2,7,0,2025-03-19,1
STU0459,Iain Bond,iain.bond@student.chester.ac.uk,Business Analytics,2,2024-10-27,False,True,False,False,Full,71.11,-2.3,6,2.61,1.12,0.31,1,Stable,4,0,67,2.5,False,6,False,False,0,0,test,2,2,1,17,1,7,2,69.6,4.0,8,1,2025-02-20,0
STU0460,Abdul Allan,abdul.allan@student.chester.ac.uk,Computer Science,3,2024-09-25,True,False,False,True,Self-funded,73.06,4.45,7,5.71,0.12,0.37,5,Improving,4,0,73,2.91,True,7,False,False,0,0,train,2,6,0,19,0,6,1,77.6,21.5,8,1,2025-03-10,1
